TripId,CustomerId,VehicleId,PaymentId,StartLatitudeTrip,StartLongitudeTrip,EndLatitudeTrip,EndLongitudeTrip,RequestTripTime,StartTripTime,EndTripTime,Amount,Status
a2963df9-b723-4f85-a86d-8be6a93464f8,d1198088-b4f3-4638-85a2-22f3db39d79c,f73e45ab-9cf3-4a4a-98fc-e9e0e44386b5,6fb48b5f-bf20-4825-bdf8-17945d75a150,51.48487245331591,-0.1523633679473525,51.4076671261147,-0.232424795852353,2023-09-30 12:06:56,2023-09-30 12:08:56,2023-09-30 14:03:56,12.72,Completed
a13b0df6-c0ad-4c0f-ba02-4c660a5f2975,ef888b96-96a4-4bb7-98ca-819ee3dc406b,0b65d692-dff6-4bfa-98a1-4e8519319795,,51.557663912054416,-0.1805554351127716,51.465723977115054,-0.2013353610299424,2023-08-16 03:18:36,2023-08-16 03:21:36,2023-08-16 05:11:36,12.84,Canceled
d906b964-dc40-4260-81b4-f3859e2169b1,071a2f7e-a9fd-4933-af8b-53eb5ebefde6,4d266b5c-0354-4e97-9c8d-bfe2ff6f0819,c5dffebe-b5e5-44a9-8f73-116edaf3c60b,51.56910876150716,-0.1203356206288356,51.45786248630184,-0.1794251026073943,2022-09-18 22:09:30,2022-09-18 22:10:30,2022-09-19 00:05:30,16.2,Completed
d20dc0f4-70e5-4cf5-b4ec-41614552a66f,cd24cb51-3927-4c8f-b0df-fcd5bef11f35,bc322fd3-74b3-4962-982c-27c9140348cb,38280eb2-d80d-42fb-bf42-efc9d7d20fb6,51.510917392723016,-0.1494504412778722,51.45789017865828,-0.0718442983331583,2023-10-13 09:49:16,2023-10-13 09:51:16,,14.9,Started
53ed09eb-1598-4219-a801-6b278a01f638,634c353a-060e-4f77-b857-12818797e825,bd45544e-e8eb-4ee3-a6cb-aebaf97734ae,26c3a0cf-829e-44d3-a434-13e53c635ea9,51.43483941323842,-0.196922073330202,51.57953373694897,-0.19151557941317,2023-10-13 09:33:39,2023-10-13 09:34:39,,20.01,Started
231d6704-cf0e-4f25-a55f-34ef411c8c94,8a2b0f22-d87a-4845-bb96-f21d76c283e9,540f630e-5715-46db-98c1-4980dd9a87cd,ce48f825-6417-411f-b91f-406099de5fdf,51.55688382665933,-0.0464375931428997,51.47647906192713,-0.086816677618807,2020-03-02 11:48:50,2020-03-02 11:50:50,2020-03-02 12:32:50,17.48,Completed
8309e05f-82aa-4081-82fc-d880961669c8,bb6c1887-a438-4579-9741-303450212b5e,33a16972-fe2d-4ec7-a3c8-775010c1a4c6,,51.40268685685122,-0.1612065117871133,51.443638798537066,-0.1675686184818857,2023-04-17 10:39:13,2023-04-17 10:40:13,2023-04-17 10:58:13,11.38,Canceled
b603d9f5-9ccf-45c1-b1f9-e7f9808b9a20,40745b5f-de99-4b35-92d5-658d36782d15,4eb6fc9d-6526-4662-ad3d-e48cc44bd0a4,d057545a-9d37-4dee-8c90-7556a4110d66,51.46976591411302,-0.0632186043868046,51.39457985815904,-0.1541484457365153,2023-10-13 09:48:53,2023-10-13 09:50:53,,13.03,Started
01feae4e-5b71-4a6b-a27f-d94b48a1a73e,458b0d91-946a-40e0-830a-f408223b69e2,d36f91e0-eeed-452b-91b8-efbf310be200,04e64a18-3683-471d-a479-060c95632e0d,51.44234770023484,-0.065560282958151,51.490828511292335,-0.1200665238724014,2023-10-13 08:18:51,2023-10-13 08:20:51,,12.29,Started
d4de47d0-370b-47c5-9a0c-bf4e9346936f,e5e4c52a-86ed-431d-930e-143203356de5,add36184-d992-4088-85c7-8fdb636c6056,796bd7a0-9d58-4888-91fb-d7d568153bdd,51.47573463241653,-0.1485034121693965,51.55707790665746,-0.0591355975199445,2019-06-26 04:42:34,2019-06-26 04:43:34,2019-06-26 06:18:34,13.64,Completed
5f601ae9-19a7-42ea-a3d5-89ed918a4568,efb4e7b1-d5e3-45d0-bd86-4fc6a8cadb16,fcd55461-7e69-43db-b450-31c4ef1cac9b,e68b205d-a1a6-450c-8e4a-a343094e8e8c,51.465291294342805,-0.2184435921182372,51.42097451468965,-0.0997202788437074,2023-07-24 17:41:48,2023-07-24 17:44:48,2023-07-24 18:34:48,17.92,Completed
d3d5b340-a92d-4f58-ab1d-7c98d68595f2,cbb29c8c-0d1e-4f45-8b44-6cd8606023be,f150724d-1af7-44b5-b9ff-d8cbd3545e81,a7648f8a-50c0-42cd-ba56-a4d623ddd5dc,51.57541961517852,-0.2219009686659613,51.421216801787466,-0.2200292771043204,2018-01-12 00:52:41,2018-01-12 00:53:41,2018-01-12 02:31:41,21.32,Completed
51b3208f-752e-4b0d-9898-e5da5210d132,ef518029-54da-40b0-b04c-0e93f02bcb5a,9c24b900-5c36-47c4-b075-687d4a26504f,090f5076-12b0-42ff-8539-ec6e48b5c071,51.453048119172,-0.1171391724308338,51.57323128851037,-0.0517787799731107,2022-04-08 09:25:11,2022-04-08 09:26:11,2022-04-08 11:21:11,17.55,Completed
4eefc9ee-4eca-4fab-9fa2-1e5323a54fcf,d73bcd47-78bb-43c4-ad12-19ea8b2e9829,f7b2bfa8-74d7-4086-8766-5aa100bbedf6,6acb05a6-b44b-4b29-9377-38ddfb854794,51.48143303982185,-0.1152186098737504,51.55728204694532,-0.1083040333489522,2022-10-13 10:50:30,2022-10-13 10:51:30,2022-10-13 11:33:30,15.76,Completed
107d5741-678c-4478-929a-493cbd51a7f4,76e373ac-64a3-4509-9bdd-ddc9f6780662,53014677-e4c3-41de-ab40-cfbb430f6bfa,,51.4668310157998,-0.0962526248512332,51.57236035211918,-0.0982568431749852,2022-11-15 00:38:39,2022-11-15 00:39:39,2022-11-15 02:21:39,14.59,Canceled
a0c74517-50ee-4e53-86ba-b7e7540ed70a,f752b0b6-e1e9-427e-8d56-beaa55f7ae71,f60fe84a-b408-4e8f-94aa-24bf82347bb4,846555a9-d4b9-4c63-80f6-e1af0927ac72,51.43702262037498,-0.0526242570505201,51.51608395382133,-0.0700610544319423,2023-06-28 13:02:45,2023-06-28 13:04:45,2023-06-28 13:39:45,16.55,Completed
c3fd65b1-21af-4404-9147-b7948097d5cb,a0d7ed9b-26fe-44c8-85fd-83465e05fa16,911ef4ae-176b-436e-a1ec-80af841fc37a,4d9139b8-7ff8-487b-b62b-f3a150d0ed01,51.44470343369273,-0.0968718199505327,51.396056805863246,-0.0847424550672019,2023-10-13 09:37:21,2023-10-13 09:39:21,,13.61,Started
02bdd717-b490-434c-b433-1bedc25308bc,5d47d74e-133e-4f48-9020-6fcb2ce74567,3f636b19-6451-4e4a-ac09-748d24c94b29,8957ff4f-af6b-4099-b12b-f99df1bcaa3e,51.512734663886114,-0.1286142271117572,51.52366604845595,-0.0462018702098994,2023-03-30 23:22:02,2023-03-30 23:25:02,2023-03-30 23:50:02,14.54,Completed
9303c832-768a-4e8e-8c95-e4777200c7e1,974cb95c-0af4-4aed-9194-fc9915719b23,6c49315e-0ea2-4fca-bc60-296fe107c94d,39175eca-b891-41c3-90d5-de400e65165e,51.43916869046363,-0.2101456098411705,51.499875536911865,-0.0440910813038074,2023-07-26 16:32:38,2023-07-26 16:35:38,2023-07-26 18:30:38,16.62,Completed
a7d48e19-89d5-4511-bd87-16ed982e074d,ee34d64f-85f8-4f50-90a8-d3721855341a,5148c98f-3e3b-4bf6-b462-79ea1e4c2390,416bff31-e2d7-45b2-936d-9244ef138690,51.51020085243922,-0.1680597997848714,51.51712123823871,-0.172092739692228,2023-09-14 00:42:26,2023-09-14 00:45:26,2023-09-14 00:52:26,3.56,Completed
30b99624-1b6a-423d-b915-e83b5bf8315c,c5c0672c-57ae-4cc1-8132-16d07293b4d2,e900bf5f-98a9-4c5d-87ee-27578ff9c11d,7a97b59d-4592-4f82-9337-1cfcce90c058,51.522845531296205,-0.1572541956627154,51.46674529059684,-0.1751782472233418,2023-10-13 08:12:48,2023-10-13 08:15:48,,15.82,Started
f7dc7ddf-415f-478a-b587-9ef36a262166,65072829-4824-4b26-8dfe-f78384081268,b8b7e9d4-2a06-459a-b842-28a9908e0435,bf415d33-d824-49be-b745-f5ac798f3ad0,51.5162845759041,-0.2370504647348065,51.47953530717422,-0.1018222078944848,2023-10-13 09:16:50,2023-10-13 09:19:50,,12.73,Started
025b17a8-e7d7-4913-a2e4-00b915eaeabb,c31f5b94-8527-472d-ac58-c396c12057a1,0238fd99-81e2-4bbd-a5ed-91afccc76874,bf5f6449-8604-4f15-92bd-5f5894d562b0,51.53411101264666,-0.2313073356684369,51.44925292174363,-0.1499963842055264,2023-10-13 09:31:18,2023-10-13 09:32:18,,13.67,Started
649db27b-b8c0-47e6-8a62-9ca349e57ecf,3e04dfaf-9953-49a3-9816-e7d7013df609,262d6e02-5ab2-4300-91a1-ec5690743b79,a0c09bdc-0afc-45ee-8f9a-4269ba8921a6,51.45219745161384,-0.2144036361334475,51.43193628924493,-0.1373861437112832,2023-10-13 09:52:25,2023-10-13 09:54:25,,14.44,Started
ae112571-bbc6-4f56-87bd-dad54571ae82,ebd025db-cf77-43f6-ac21-3e49dd7cd25e,fa32765c-0747-4999-91ee-d190baf61e3f,0f51435b-114d-43f8-8228-6d745ffee5e2,51.51844943992901,-0.1338736480552209,51.50753639744929,-0.2423811415543872,2022-01-03 16:52:56,2022-01-03 16:54:56,2022-01-03 17:39:56,14.22,Completed
434383d1-920c-441d-a235-8e623c43fe14,562b4093-07a8-4009-a5ed-7a0e0db651bb,cf219c16-32e6-4412-bd81-f2b95d03af67,4c04b395-d1b7-40eb-92b9-ef738268039a,51.581025793356936,-0.2329775159692639,51.48052736451056,-0.1954271287917873,2022-05-07 00:49:47,2022-05-07 00:51:47,2022-05-07 02:41:47,14.27,Completed
5cf72852-258c-4463-b391-00092cbba6fb,e6cf6091-9a7b-4c3d-8ae1-f7280fa7ff79,3ad1e303-7a0d-4db8-bb77-74398dab4d12,0945c33d-f4f2-49bd-a837-a2118bbb9ad3,51.45969685030432,-0.1482746883418668,51.45932565599293,-0.0790295926154671,2023-01-05 17:58:07,2023-01-05 17:59:07,2023-01-05 18:19:07,11.96,Completed
0485cdb5-5084-41ed-ba04-1973c18bbb32,9ca9791e-efaa-4310-aad5-fac4e2da3e73,38f9e607-3b5e-4cda-8509-1330c0187a63,,51.44167839824896,-0.1522177002968177,51.428418174296006,-0.2285005184493859,2022-10-24 00:15:30,2022-10-24 00:17:30,2022-10-24 00:37:30,13.69,Canceled
c495fed5-f2f0-4e57-bfea-42dea6fd779d,9e405c8a-c009-478b-8a5b-fc4ad36b6643,ce0c2360-d3c8-42ec-8fe1-50c1fafcf859,e31c94e6-0ac4-4968-9a98-c43957232540,51.398543084516334,-0.1870892703126624,51.47237902803141,-0.170246661984025,2023-10-13 08:49:52,2023-10-13 08:52:52,,15.47,Started
d6bb7c5b-bb21-40a6-8af4-cc9f1355143e,bf7c12ea-3103-455c-a9d0-8490e45eb1e1,b957d100-9747-4e47-9b56-ce60fb4e0c79,ff09a5ca-25ab-4b05-979d-66e4e9ebb9e0,51.58278169572979,-0.1544009663329378,51.58086983682692,-0.2061629429784196,2021-08-24 09:12:27,2021-08-24 09:15:27,2021-08-24 09:35:27,8.93,Completed
b8242c6e-c451-4f2a-a20c-1542a0e90ac9,b7337e36-5338-4f11-a8dd-fda8fb2d5285,9c142b26-f729-4c1f-86be-7fa00f29fcdc,,51.481905257327526,-0.1279096254613697,51.401984144070674,-0.1752158804482657,2023-01-04 03:45:26,2023-01-04 03:48:26,2023-01-04 04:43:26,17.67,Canceled
1f068304-b591-4394-a9e3-699d4544ba7c,dd67dadf-c51f-4b5c-8a50-9f97ef0024c2,91b0e02c-98a7-4fc3-bf12-ab94f7a130ab,0e6944ca-061b-488d-a124-f602fdafaa26,51.57328874934051,-0.1228145640676897,51.508403732350736,-0.2181005309027558,2023-10-13 09:36:27,2023-10-13 09:37:27,,12.16,Started
03d31f7e-fcb8-468d-a09a-9ac869ac4d90,b92f1c4c-74a0-4337-82d7-f4dd018bc622,75d1c67b-94ec-4be0-80bc-a1d100c46291,7756d3a2-5b60-4f2f-80e4-6190abf914da,51.538763972055854,-0.1534806408987307,51.56583155487551,-0.2422831112151412,2023-09-04 01:14:13,2023-09-04 01:15:13,2023-09-04 01:57:13,12.78,Completed
03cba0ad-fba8-4401-9bd4-e1274b5821a0,a2176679-3142-49ba-a7c4-0ef7ad70b637,e49f0f0c-b04d-49dc-b384-fe1b5c6432e9,e6a4a3fe-a13d-434c-904f-50f59e4141a8,51.39379301103803,-0.1095973268003221,51.4995791526441,-0.0868990306159515,2023-02-11 16:26:11,2023-02-11 16:29:11,2023-02-11 18:24:11,14.76,Completed
785013ef-ef5a-4bac-8992-21e1c5800315,e3188fbd-b0a3-49aa-a290-41d1f9cc9261,52b2bd57-5392-4c9c-a861-99650a0d4467,4021a9c5-de11-4953-88a5-b6f39c22fce4,51.524768237209365,-0.1860603764752942,51.48886514117291,-0.0484397756152077,2022-07-16 23:32:14,2022-07-16 23:33:14,2022-07-17 01:18:14,12.87,Completed
7ceb41f4-e5ac-4fba-95c6-c9556e4552fa,825f0e40-9768-44c6-9ec2-a4650896719f,c28c3513-0422-4dca-94ec-33d4fb87dd02,,51.4557482178979,-0.09239231818818,51.408902260405945,-0.0726019148013489,2021-10-10 07:32:04,2021-10-10 07:35:04,2021-10-10 07:53:04,13.4,Canceled
9eb56feb-800e-466d-aff6-691785b6869e,82add3ea-fc9f-4565-90bb-b52b5ce340f2,44a6a335-e27d-4966-8fbd-4539b560c56f,8833831c-7b81-42c9-b9c1-443caee56a53,51.43231612501006,-0.1907674359922437,51.42358388945495,-0.2017617802959123,2018-06-07 12:25:02,2018-06-07 12:26:02,2018-06-07 12:31:02,5.38,Completed
dfe8af5a-cdc4-4413-a44a-4daa1bc550d6,fc36094a-6ad3-41dc-ab7f-50040bc7d0ee,6b8670c2-3d4c-4153-9693-b5057a0313c1,7fe750f1-8577-4d89-8826-d01c90918920,51.58408609639539,-0.2280221192802,51.51281338796464,-0.1651324428743528,2023-05-06 21:49:07,2023-05-06 21:50:07,2023-05-06 22:30:07,16.87,Completed
54863848-1e18-419b-a731-bc92098364f7,c19985e9-43b7-4b78-be49-d1e27c8a49ed,d20c819d-659c-4e96-a86f-ba5d0b4fe2ec,79d75e6e-1feb-4a8e-9e02-1b65b0cbe6ad,51.43748251663369,-0.1432363211490828,51.45112573173336,-0.0630836702007612,2022-01-31 00:36:35,2022-01-31 00:38:35,2022-01-31 01:08:35,14.36,Completed
f79e369a-b0ba-41a9-aed1-0f6ecbf496a0,64749f57-86b9-42f1-bb6d-a06ad7dbfcb5,fb694821-3114-4b1f-998b-cf5cf6bb51e6,f02986f8-0d10-4295-bca4-07474c9e203b,51.42076673633697,-0.0596609181789817,51.41250941071738,-0.2348914041066851,2018-08-18 12:02:44,2018-08-18 12:03:44,2018-08-18 13:53:44,15.19,Completed
e394532f-2f72-4755-973b-1d5ee976f15d,7c31cd0f-d29f-4897-82c2-cb7bed6092ed,20139c28-a2a9-469b-9218-b97f15900ecf,c5363202-01af-4884-98a7-8c2fabc7792f,51.43699023650908,-0.1549109008150281,51.43077658405907,-0.1005265371374797,2023-10-13 10:08:33,2023-10-13 10:10:33,,9.56,Started
195fb9db-d4c5-4313-aec4-759c5e16b21e,f9b37093-dd2a-4929-bc60-9f3488d3809d,11b3e318-0335-4747-8856-f8581621e6ba,fc049cd3-3411-40db-b306-9a775af6fa46,51.404297777573824,-0.2371088809372357,51.40025896521048,-0.2078475547929961,2023-07-05 12:48:57,2023-07-05 12:49:57,2023-07-05 13:03:57,6.48,Completed
a69fdb89-7fc0-4037-93ad-0eb8cae31bc7,6eecc6cc-ad1b-4393-bf65-2546f4738b0a,15dd484c-49cf-4774-b8f2-a58520409918,307b402b-f2d3-496a-957e-ef8f815ed7b0,51.54851519935227,-0.1303385792546122,51.56467133865911,-0.0669711075159825,2023-10-13 09:50:28,2023-10-13 09:52:28,,11.8,Started
1ddd29bc-336f-4e57-a58a-ee08d7781e76,321f1b91-b6b3-4c7a-bde0-394c685fc61c,9ae4b8eb-8b30-4bff-9ed8-5f981a23ec15,4a611b87-f762-45b4-ab7b-925a3d249b85,51.53766465472592,-0.082724365302516,51.4535279580793,-0.2310007411771986,2022-10-20 11:03:46,2022-10-20 11:04:46,2022-10-20 12:59:46,17.29,Completed
50b26471-0275-41d7-84fa-f2cd903408ea,06718ffe-a3b9-4b59-8f09-3632afdb4ae8,c6cf547c-2e49-4c14-8a18-18ce279ff355,760cae52-3ecd-4692-85f9-54968b459488,51.49001518976789,-0.1758742832975012,51.53736823649732,-0.139461913487663,2021-12-12 06:13:05,2021-12-12 06:15:05,2021-12-12 06:45:05,14.52,Completed
bebfbfad-5e07-4627-b68c-ee06bdfc8d3f,f3b66cbb-4c09-428f-8c17-b20f9572f56e,aa33fcf9-0e95-4e7f-970b-a71c11f11491,,51.410156159015415,-0.0605583878564258,51.570595113651,-0.2221825052628072,2022-09-04 06:39:00,2022-09-04 06:42:00,2022-09-04 08:32:00,26.21,Canceled
d7a1097e-4c27-44f5-90c8-17797f06c8bd,4dd4c73f-2ffc-4744-9e4d-347370420063,31249447-c11e-4637-8bef-a73804e3fc0f,,51.401455782935365,-0.126097535583753,51.43263467245608,-0.211754226967927,2023-04-14 17:25:18,2023-04-14 17:26:18,2023-04-14 18:11:18,12.85,Canceled
f4be3925-d428-4613-b241-bb36a79208db,b7ed78a0-fd77-4148-81e5-480c91f553f9,e32f707c-d843-4dcd-a278-8897b1cf4c6d,05683002-c8d2-48a2-8f0b-d0ea42739e0c,51.45369193067966,-0.1361292800550767,51.47909006965905,-0.2052907751443536,2023-01-28 15:23:12,2023-01-28 15:25:12,2023-01-28 15:55:12,13.86,Completed
ad7f635f-71fa-4329-90f4-52cecd836cc0,8ae4ed3d-2a2c-44c4-a990-b322af717567,95a4b900-9c85-40e1-82c5-f3da5b3396ee,f24e5fe4-247b-44fa-a123-08bbcdd822f9,51.45465399481167,-0.0460987879249171,51.40396144960535,-0.1078523433702652,2022-04-06 12:39:50,2022-04-06 12:40:50,2022-04-06 13:15:50,13.21,Completed
9791ee22-5708-43bd-ac31-0cbc315c235a,47b25fce-8568-4c63-8a66-955af892458c,5201da87-84c7-403b-9535-9f880d801a6d,,51.547498325676784,-0.1563442280923561,51.54591957979613,-0.0512813195450443,2022-12-22 02:50:55,2022-12-22 02:51:55,2022-12-22 03:46:55,13.59,Canceled
125ad0f6-0dbc-44b6-9c3c-bd6ae5b737a7,f752b0b6-e1e9-427e-8d56-beaa55f7ae71,a3fb4ae7-d0e2-4b6a-b9c9-8d55a0951285,3f3d9e44-1570-4420-9ff0-4a2112e99d66,51.54731445965502,-0.1742366171189435,51.42759169004974,-0.2274292367897932,2023-10-13 07:58:07,2023-10-13 07:59:07,,17.18,Started
dbdc409f-ddc6-4992-9ad1-c8c781af4c81,4f9d39ea-c544-4366-b9c0-9c8a198ca8bf,73668393-d113-4d66-962d-e27a5b89c67f,5adc3fc2-1151-4702-a21c-6187c1917fc3,51.54397719215261,-0.1670652863341265,51.45785558571328,-0.1298257567792924,2023-07-21 18:05:53,2023-07-21 18:07:53,2023-07-21 19:42:53,12.33,Completed
e2531996-8c33-4818-b5b6-9d5f4e899bcf,f7b28fab-5688-4f8b-9177-81b619b5f6d7,81800a36-3be7-460d-9c8a-29b7d63097aa,45b4b7ce-b843-4db0-a4a7-aa8b0fef93ea,51.55281066608672,-0.1471948927181993,51.39811054008511,-0.0986558649138156,2021-10-25 15:42:10,2021-10-25 15:43:10,2021-10-25 17:25:10,21.8,Completed
b660b60c-ed62-4b5a-8674-b5762b0ad1a0,ebcc4801-010a-4f02-9ff6-327c590398e4,ea64d436-50e1-4ee4-b83c-942cf517bd99,c5d7192d-a103-4c97-a7bd-ea5f4c4197a6,51.483112017886725,-0.0693283477643089,51.48261326554193,-0.2049802933996107,2022-02-09 02:50:32,2022-02-09 02:52:32,2022-02-09 03:47:32,17.57,Completed
fad3e25a-ec45-4242-ad58-5a229467485f,b82aa864-9109-4bb4-9580-bb36735e1730,fb16e16b-3b86-417a-ad89-f0b7a7b66d69,eb9cc24c-3ee3-429d-a24e-231fac49ac98,51.56627973053583,-0.0631085896479661,51.45510922987767,-0.228416011213956,2022-03-22 00:43:49,2022-03-22 00:45:49,2022-03-22 02:40:49,20.97,Completed
6a943ef2-54c9-4563-a4d4-50a10e0281df,b760ee37-ab57-485e-b666-944a8f6657c4,743aac8d-242e-46ca-aec1-50c5d8660f99,3e1c3a3a-17f5-462d-afc8-c3317036da40,51.3934027685326,-0.1277067361268231,51.52867673377169,-0.1624242803003961,2019-01-01 12:34:57,2019-01-01 12:36:57,2019-01-01 14:31:57,18.94,Completed
158be4d1-3af3-4539-acc7-8bad67498022,4bdfe940-1b48-4bc1-89f9-c53444e92f4b,6644ad24-8dea-4a64-b5ad-104d55a70688,1df0982b-da3d-4a49-b316-6351c34ed32d,51.50250893315902,-0.0885953514704526,51.39498342884698,-0.2075604758397735,2022-07-24 01:08:17,2022-07-24 01:10:17,2022-07-24 02:55:17,18.07,Completed
